time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2022-10-19 04:41:41.878 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297035038720,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:42:41.899 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297031630848,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:43:41.917 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297031196672,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:44:41.933 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297031135232,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:45:41.950 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297030905856,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:46:41.971 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297030795264,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14414336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:47:41.995 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297030795264,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15462912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:48:42.013 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297030279168,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15462912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:49:42.042 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297030275072,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15462912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:50:42.058 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297028091904,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:51:42.080 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297026846720,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:52:42.109 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297026781184,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:53:42.129 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297024344064,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:54:42.135 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297024278528,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:55:42.149 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297023053824,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16511488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:56:42.166 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021722624,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17560064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:57:42.178 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021710336,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17560064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:58:42.191 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021419520,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17560064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 04:59:42.208 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021419520,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17560064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:00:42.224 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021362176,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18608640,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:01:42.237 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297020231680,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18608640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:02:42.252 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297022484480,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19657216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:03:42.269 UTC, ,125,3169365,1416,23288,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021997056,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62514, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19657216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:03:52.469 UTC, ,589,3166349,1184,20032, , ,4, ,5, , , , , , , , , ,4,4, , , ,2,2,5, ,6, , , , , , , , , , , , , , ,62090,40, ,61135, , , , ,62543,297021804544,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62543, ,1666154260730, , , , ,3145728,62672, , , ,20,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,168,3, , , , , , , , ,19657216,1, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 05:04:05.128 UTC, ,125,3161213,1184,15360, , ,3,2,52,3,0.06, , , , , , , ,3,3, ,2,2,3,1,5, ,102,49, , , , , , , , , , , , , ,63734,41, ,62764, , , , ,63781,297020764160,-1,-1, , , , , ,8,864, , , , , , , , , , , , , , , , , , , , , , , , , ,63781, ,1666155844436, , , , ,3145728,63734, , ,59,0, , , ,2, , , ,3, , , , ,59, ,2048,1, , , , ,223504,84, , , , , , , , , , ,27262976,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:05:05.138 UTC, ,125,3169389,1416,23312,224, ,5, ,13,1,0.08, , , , , , , ,5,5, , , ,2,2,6, ,6,1, , , , , , , , , , , , , ,63734,41, ,62764, , , , ,64187,297024892928,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64187, ,1666155844436, , , , ,3145728,64158, , ,3,20,3,74,3,3,3, , ,3,4, , , ,3,1, , , , , , ,10279,6,406,3, , , , , , ,1,41,13407744,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1, , , , , , , , 
2022-10-19 05:06:05.159 UTC, ,125,3169389,1416,23312,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,63734,41, ,62764, , , , ,64187,297024618496,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64187, ,1666155844436, , , , ,3145728,64158, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13407744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:07:05.171 UTC, ,125,3169389,1416,23312,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,63734,41, ,62764, , , , ,64187,297024405504,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64187, ,1666155844436, , , , ,3145728,64158, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14456320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:07:39.223 UTC, ,589,3166373,1184,20056, , ,4, ,5, , , , , , , , , ,4,4, , , ,2,2,5, ,6, , , , , , , , , , , , , , ,63734,41, ,62764, , , , ,64187,297034571776,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64187, ,1666155844436, , , , ,3145728,64316, , , ,19,2,54,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,168,3, , , , , , , , ,14456320,1, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 05:09:24.276 UTC, ,125,3161237,1184,15384, , ,3,2,53,3,0.06, , , , , , , ,3,3, ,2,2,3,1,5, ,104,50, , , , , , , , , , , , , ,65393,42, ,64408, , , , ,65440,297032474624,8,8, , , , , ,8,886, , , , , , , , , , , , , , , , , , , , , , , , , ,65440, ,1666156163600, , , , ,3145728,65393, , ,60,0, , , ,2, , , ,3, , , , ,60, ,2048,1, , , , ,223603,85, , , , , , , , , , ,28311552,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:10:24.287 UTC, ,125,3169413,1416,23336,224, ,5, ,13,1,0.08, , , , , , , ,5,5, , , ,2,2,6, ,6,1, , , , , , , , , , , , , ,65393,42, ,64408, , , , ,65847,297031843840,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65847, ,1666156163600, , , , ,3145728,65817, , ,3,21,3,75,3,3,3, , ,3,4, , , ,3,1, , , , , , ,10279,6,407,3, , , , , , ,1,12,14361600,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1, , , , , , , , 
2022-10-19 05:11:24.294 UTC, ,125,3169413,1416,23336,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,65393,42, ,64408, , , , ,65847,297030635520,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65847, ,1666156163600, , , , ,3145728,65817, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14361600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:11:55.115 UTC, ,589,3166397,1184,20080, , ,4, ,8, , , , , , , , , ,4,4, , , ,2,2,5, ,7, , , , , , , , , , , , , , ,65393,42, ,64408, , , , ,65847,297030463488,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65847, ,1666156163600, , , , ,3145728,65978, , , ,20,2,56,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,170,3, , , , , , , , ,15410176,1, , , , , , ,11, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , 
2022-10-19 05:12:08.396 UTC, ,125,3161261,1184,15408, , ,3,2,56,3,0.05, , , , , , , ,3,3, ,2,2,3,1,5, ,108,51, , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67125,297034395648,-1,-1, , , , , ,9,908, , , , , , , , , , , , , , , , , , , , , , , , , ,67125, ,1666156327717, , , , ,3145728,67075, , ,61,0, , , ,2, , , ,3, , , , ,61, ,2048,1, , , , ,240088,88, , , , , , , , , , ,28311552,2, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:13:08.414 UTC, ,125,3169437,1416,23360,224, ,5, ,13,1,0.08, , , , , , , ,5,5, , , ,2,2,6, ,6,1, , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297030746112,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , ,3,22,3,77,3,3,3, , ,3,4, , , ,3,1, , , , , , ,10279,6,411,3, , , , , , ,1,13,14408704,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1, , , , , , , , 
2022-10-19 05:14:08.423 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297030737920,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:15:08.433 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297030483968,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:16:08.440 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297030381568,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:17:08.443 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297030377472,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:18:08.455 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297027891200,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15457280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 05:19:08.476 UTC, ,125,3169437,1416,23360,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,67075,43, ,66070, , , , ,67536,297027919872,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67536, ,1666156327717, , , , ,3145728,67506, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15457280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
